origins,destinations,free_flow_time,total_length,mean_speed,speed_std,speed_range,pct_high_speed,pct_motorway,pct_trunk,pct_primary,pct_secondary,pct_tertiary,pct_unclassified,pct_residential,lane_changes_per_km,priority_changes_per_km,yield_priority_changes_per_km,traffic_lights_per_km,bearing_std,turns_per_km,left_yield_turns_per_km,mean_circuity,edge_length_std,edges_per_km,h3_sequence,cluster
-282689981#0,-352797377,0.1999999999999999,0.3,0.2,0.7,0.4499999999999999,0.3,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.3,0.4499999999999999,0.4499999999999999,0.3,0.4,0.7,"8a7558242ac7fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a1ffff,8a7558242a07fff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a77fff,8a7558242a67fff,8a7558242a6ffff,8a7558240697fff,8a7558242acffff",0
-282689981#0,-352797377,0.3,0.1999999999999999,0.4,0.6,0.4499999999999999,0.4,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.0999999999999999,0.4499999999999999,0.4499999999999999,0.1999999999999999,0.7,0.0,"8a7558242ac7fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a07fff,8a7558242a27fff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a77fff,8a7558242a67fff,8a7558242a6ffff,8a7558240697fff,8a7558242acffff",0
-282689981#0,-352797377,0.0999999999999999,0.0999999999999999,0.7,0.5,0.4499999999999999,1.0,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.4499999999999999,0.5,0.4499999999999999,0.4499999999999999,0.0999999999999999,0.8,0.4,"8a7558242ac7fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a1ffff,8a7558242a07fff,8a7558242a27fff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a77fff,8a7558242a67fff,8a7558242a6ffff,8a7558240697fff,8a7558242acffff",0
-101607967#0,-100468681#0,0.9,0.9,1.0,0.9,0.55,1.0,0.55,0.55,0.45,1.0,0.55,0.55,0.1,0.55,0.8,0.85,0.55,0.9,0.6,0.55,0.9,0.0,0.9,"8a755824280ffff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",3
-101607967#0,-100468681#0,0.4,0.6,0.7,0.0999999999999999,0.05,0.1,0.55,0.55,0.45,0.2,0.55,0.55,0.9,0.0999999999999999,0.3,0.3,0.55,0.0,0.1999999999999999,0.55,0.3,0.9,0.3,"8a755824280ffff,8a755824282ffff,8a755824295ffff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a7558242127fff,8a7558242137fff,8a75582421a7fff,8a75582421b7fff,8a7558242ce7fff,8a7558242c1ffff,8a7558242c0ffff",2
-101607967#0,-100468681#0,0.0999999999999999,0.0999999999999999,0.5,0.4,0.55,0.7,0.55,0.55,1.0,0.8,0.55,0.55,0.2,0.55,0.7,0.7,0.0,0.1999999999999999,0.8,0.55,0.0999999999999999,0.7,0.0,"8a755824280ffff,8a7558242877fff,8a7558242847fff,8a755824285ffff,8a755824284ffff,8a7558242b07fff,8a7558242b17fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242a87fff,8a7558242a97fff,8a755824206ffff,8a7558242067fff,8a7558242ab7fff,8a7558242b9ffff,8a7558242147fff,8a7558242167fff,8a7558242177fff,8a75582428dffff,8a75582428d7fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",0
-101607967#0,-100468681#0,0.1999999999999999,0.1999999999999999,0.2,0.7,0.55,0.5,0.55,0.55,0.45,0.5,0.55,0.55,0.6,0.55,0.6,0.6,0.55,0.3,0.7,0.0999999999999999,0.1999999999999999,0.5,0.4,"8a755824280ffff,8a75582428e7fff,8a75582428f7fff,8a755824281ffff,8a7558242877fff,8a7558242847fff,8a755824285ffff,8a7558242bb7fff,8a7558242b87fff,8a7558242b9ffff,8a7558242147fff,8a7558242167fff,8a7558242177fff,8a75582428dffff,8a755824212ffff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",1
-101607967#0,-100468681#0,0.3,0.4,0.1,0.8,0.55,0.3,0.55,0.55,0.45,0.4,0.55,0.55,0.7,0.55,0.9,0.85,0.55,0.7,0.9,0.55,0.5,0.1999999999999999,0.8,"8a755824280ffff,8a755824281ffff,8a75582428affff,8a75582428b7fff,8a7558242817fff,8a755824282ffff,8a755824295ffff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",1
-101607967#0,-100468681#0,0.5,0.3,0.3,0.6,0.55,0.6,0.55,0.55,0.45,0.6,0.55,0.55,0.5,0.55,0.5,0.5,0.55,0.5,0.4,0.55,0.4,0.4,0.7,"8a755824280ffff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a75582421b7fff,8a75582421a7fff,8a7558242137fff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",1
-101607967#0,-100468681#0,0.7,0.7,0.9,0.0,0.05,0.2,0.55,0.55,0.45,0.1,0.55,0.55,1.0,0.0,0.0999999999999999,0.0999999999999999,0.55,0.6,0.0999999999999999,0.0,0.7,0.8,0.1999999999999999,"8a755824280ffff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a75582421b7fff,8a7558242ce7fff,8a7558242c1ffff,8a7558242c0ffff",2
-101607967#0,-100468681#0,0.8,0.8,0.8,0.1999999999999999,0.55,0.9,0.55,0.55,0.45,0.9,0.55,0.55,0.3,0.55,0.0,0.0,0.55,0.8,0.0,0.55,0.8,0.0999999999999999,0.6,"8a755824280ffff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",3
-101607967#0,-100468681#0,0.0,0.0,0.4,0.5,0.55,0.4,0.55,0.55,0.9,0.3,0.55,0.55,0.8,0.55,0.1999999999999999,0.1999999999999999,0.0999999999999999,0.0999999999999999,0.5,0.55,0.0,0.6,0.0999999999999999,"8a755824280ffff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a755824281ffff,8a755824282ffff,8a755824295ffff,8a7558242847fff,8a755824285ffff,8a755824284ffff,8a7558242b07fff,8a7558242b17fff,8a7558242b0ffff,8a7558242a27fff,8a7558242a17fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242b9ffff,8a7558242147fff,8a7558242167fff,8a7558242177fff,8a75582428dffff,8a75582428d7fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",0
-101607967#0,-100468681#0,0.6,0.5,0.6,0.3,0.55,0.8,0.55,0.55,0.45,0.7,0.55,0.55,0.4,0.55,0.4,0.4,0.55,0.4,0.3,0.55,0.6,0.3,0.5,"8a755824280ffff,8a7558242877fff,8a7558242847fff,8a755824295ffff,8a755824282ffff,8a7558242817fff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a7558242127fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff",3
-101594809#0,-101787493,0.8,0.9,0.1,0.9,0.6,0.2,0.55,0.55,0.9,0.9,0.55,0.5,0.3,0.0999999999999999,0.6,0.1999999999999999,0.0999999999999999,0.9,0.8,0.5,0.9,0.4,0.7,"8a7558242b07fff,8a755824284ffff,8a755824285ffff,8a7558242bb7fff,8a7558242b87fff,8a7558242b9ffff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c817fff",2
-101594809#0,-101787493,0.6,0.5,0.9,0.4,0.6,0.9,0.55,0.55,0.4,0.1,0.55,0.5,0.9,0.75,0.9,0.9,0.75,0.5,0.9,0.8,0.5,0.0,0.8,"8a7558242b07fff,8a755824284ffff,8a7558242b17fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242a0ffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242207fff,8a755824220ffff,8a755824225ffff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c82ffff,8a755825c807fff,8a755825c817fff",1
-101594809#0,-101787493,0.5,0.6,0.7,0.6,0.6,0.3,0.55,0.55,0.2,0.5,0.55,0.5,0.8,0.75,0.1999999999999999,0.5,0.75,0.4,0.0999999999999999,0.0,0.6,0.9,0.0999999999999999,"8a7558242b07fff,8a755824284ffff,8a755824285ffff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a755824262ffff,8a755824260ffff,8a755824261ffff,8a75582426f7fff,8a75582426d7fff,8a755825cd77fff,8a75582426cffff,8a755825c9b7fff,8a755825c98ffff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c817fff",2
-101594809#0,-101787493,0.0999999999999999,0.0999999999999999,0.2,0.1999999999999999,0.05,0.1,0.55,0.55,0.3,0.4,0.55,0.5,0.7,0.0,0.0,0.0999999999999999,0.75,0.0,0.0,0.4,0.0999999999999999,0.8,0.0,"8a755824284ffff,8a7558242b07fff,8a7558242b17fff,8a755824285ffff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a75582420cffff,8a75582420effff,8a7558242047fff,8a75582423b7fff,8a75582423a7fff,8a755824204ffff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a75582422a7fff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c82ffff,8a755825c807fff,8a755825c817fff",0
-101594809#0,-101787493,0.4,0.4,0.5,0.0999999999999999,0.1999999999999999,0.8,0.55,0.55,0.7,0.3,0.55,0.5,0.4,0.5,0.5,0.0,0.75,0.6,0.1999999999999999,0.0999999999999999,0.4,0.7,0.3,"8a755824284ffff,8a7558242b07fff,8a7558242b17fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242ab7fff,8a7558242a97fff,8a7558242a87fff,8a7558242aaffff,8a7558242327fff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c817fff",0
-101594809#0,-101787493,0.3,0.1999999999999999,1.0,0.3,0.6,1.0,0.55,0.55,0.6,0.7,0.55,0.5,0.6,0.75,0.7,0.7,0.0,0.3,0.4,0.3,0.1999999999999999,0.0999999999999999,0.5,"8a7558242b07fff,8a755824284ffff,8a755824285ffff,8a7558242847fff,8a7558240497fff,8a755824049ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242ab7fff,8a7558242a97fff,8a755824206ffff,8a7558242a9ffff,8a7558242327fff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242217fff,8a75582422a7fff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c877fff,8a755825c807fff,8a755825c817fff",3
-101594809#0,-101787493,0.0,0.0,0.3,0.0,0.05,0.4,0.55,0.55,0.8,0.8,0.55,1.0,0.1,0.4,0.4,0.4,0.5,0.0999999999999999,0.3,0.9,0.0,0.5,0.6,"8a7558242b07fff,8a755824284ffff,8a7558242b17fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242b9ffff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a755824239ffff,8a75582423a7fff,8a755824204ffff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a75582422a7fff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c947fff,8a755825c96ffff,8a755825c95ffff,8a755825c877fff,8a755825c807fff,8a755825c817fff",0
-101594809#0,-101787493,0.1999999999999999,0.3,0.8,0.5,0.6,0.6,0.55,0.55,0.5,1.0,0.55,0.5,0.5,0.3,0.3,0.6,0.4,0.1999999999999999,0.5,0.1999999999999999,0.3,0.3,0.9,"8a7558242b07fff,8a755824284ffff,8a755824285ffff,8a7558242847fff,8a7558242877fff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a7558242297fff,8a75582422a7fff,8a755825c927fff,8a755825c90ffff,8a755825c937fff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c817fff",3
-101594809#0,-101787493,0.9,0.8,0.6,0.7,0.6,0.5,0.55,0.55,1.0,0.2,0.55,0.5,0.2,0.1999999999999999,0.0999999999999999,0.3,0.1999999999999999,0.8,0.6,0.6,0.8,0.6,0.1999999999999999,"8a755824284ffff,8a7558242b07fff,8a7558242b17fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242a87fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a7558242297fff,8a755824229ffff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c82ffff,8a755825c807fff,8a755825c817fff",2
-101594809#0,-101787493,0.7,0.7,0.4,0.8,0.6,0.7,0.55,0.55,0.1,0.6,0.55,0.5,1.0,0.75,0.8,0.8,0.3,0.7,0.7,0.7,0.7,0.1999999999999999,0.4,"8a7558242b07fff,8a755824284ffff,8a7558242b17fff,8a7558242b0ffff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242aaffff,8a7558242327fff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242217fff,8a75582422a7fff,8a755825c927fff,8a755825c90ffff,8a755825c937fff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c817fff",4
-659278038#3,-101752975#1,0.7,0.7,1.0,0.8,0.6,0.9,0.55,0.55,0.1,1.0,0.55,0.9,0.2,0.85,0.7,0.6,0.65,0.9,0.9,0.3,0.7,0.3,0.8,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a755824262ffff,8a755824260ffff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c90ffff,8a755825c977fff,8a755825c947fff,8a755825c96ffff,8a755825c95ffff,8a755825c877fff",3
-659278038#3,-101752975#1,0.0,0.0999999999999999,0.1,0.0999999999999999,0.0999999999999999,0.1,0.55,0.55,0.7,0.3,0.55,0.6,0.3,0.4,0.3,0.4,0.3,0.0,0.1999999999999999,0.85,0.0999999999999999,0.8,0.5,"8a755824200ffff,8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a755824239ffff,8a75582423a7fff,8a755824204ffff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a75582422a7fff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c947fff,8a755825c96ffff,8a755825c95ffff,8a755825c877fff",0
-659278038#3,-101752975#1,0.3,0.1999999999999999,0.2,0.9,0.6,0.2,0.55,0.55,0.3,0.1,0.55,0.2,1.0,0.7,0.6,0.8,0.1999999999999999,0.0999999999999999,0.8,0.85,0.1999999999999999,0.0999999999999999,0.4,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a75582420cffff,8a75582420effff,8a75582423b7fff,8a75582423a7fff,8a755824204ffff,8a755824206ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242227fff,8a7558242237fff,8a7558242207fff,8a755824220ffff,8a755824225ffff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c877fff,8a755825c95ffff",1
-659278038#3,-101752975#1,0.5,0.5,0.6,0.6,0.6,0.3,0.55,0.55,0.9,0.5,0.55,0.8,0.4,0.3,0.0,0.0,0.0,0.5,0.4,0.5,0.5,0.7,0.0999999999999999,"8a7558242007fff,8a755824200ffff,8a7558242077fff,8a7558242067fff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c82ffff,8a755825c957fff,8a755825c977fff,8a755825c947fff,8a755825c96ffff,8a755825c95ffff,8a755825c877fff",2
-659278038#3,-101752975#1,0.0999999999999999,0.0,0.9,0.1999999999999999,0.0999999999999999,1.0,0.55,0.55,0.6,0.8,0.55,0.1,0.7,0.1999999999999999,0.5,0.1999999999999999,0.65,0.4,0.0999999999999999,0.7,0.0,0.0,0.9,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824208ffff,8a7558242707fff,8a755824270ffff,8a75582420cffff,8a75582420effff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a755824260ffff,8a755824261ffff,8a75582426f7fff,8a75582426d7fff,8a755825cd77fff,8a755825cd67fff,8a755825c9b7fff,8a755824266ffff,8a755825c937fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c877fff,8a755825c95ffff",3
-659278038#3,-101752975#1,0.4,0.4,0.4,0.7,0.6,0.4,0.55,0.55,1.0,0.9,0.55,0.3,0.1,0.6,0.9,0.7,0.0999999999999999,0.1999999999999999,0.5,0.6,0.4,0.4,0.7,"8a755824200ffff,8a7558242007fff,8a7558242037fff,8a75582421affff,8a755824211ffff,8a755824212ffff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a755824206ffff,8a7558242047fff,8a75582423b7fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c877fff,8a755825c95ffff",3
-659278038#3,-101752975#1,0.1999999999999999,0.3,0.3,0.0,0.0999999999999999,0.7,0.55,0.55,0.2,0.7,0.55,0.7,0.5,0.0,0.1999999999999999,0.3,0.65,0.3,0.0,0.0,0.3,0.5,0.1999999999999999,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a75582420cffff,8a75582420effff,8a7558242047fff,8a75582423b7fff,8a75582423a7fff,8a755824204ffff,8a7558242317fff,8a75582423affff,8a7558242387fff,8a7558242217fff,8a75582422a7fff,8a755825c927fff,8a755824229ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c90ffff,8a755825c977fff,8a755825c947fff,8a755825c96ffff,8a755825c95ffff,8a755825c877fff",0
-659278038#3,-101752975#1,0.9,0.8,0.5,0.35,0.6,0.6,0.55,0.55,0.5,0.6,0.55,0.5,0.8,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.65,0.6,0.3,0.1999999999999999,0.8,0.6,0.3,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a75582420cffff,8a75582420effff,8a75582423b7fff,8a7558242397fff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c937fff,8a755825c90ffff,8a755825c977fff,8a755825c957fff,8a755825c82ffff,8a755825c807fff,8a755825c877fff,8a755825c95ffff",2
-659278038#3,-101752975#1,0.6,0.6,0.7,0.35,0.6,0.8,0.55,0.55,0.4,0.4,0.55,0.4,0.9,0.85,0.8,0.9,0.65,0.8,0.6,0.4,0.6,0.1999999999999999,0.6,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a755824270ffff,8a755824262ffff,8a755824260ffff,8a755824274ffff,8a7558242297fff,8a755824266ffff,8a755825c9b7fff,8a755825c98ffff,8a755825c9affff,8a755825c837fff,8a755825c807fff,8a755825c877fff,8a755825c95ffff",4
-659278038#3,-101752975#1,0.8,0.9,0.8,0.5,0.6,0.5,0.55,0.55,0.8,0.2,0.55,1.0,0.6,0.5,0.4,0.5,0.65,0.7,0.7,0.0999999999999999,0.9,0.9,0.0,"8a7558242007fff,8a755824200ffff,8a75582420e7fff,8a75582420c7fff,8a75582420dffff,8a75582420cffff,8a75582420effff,8a75582423b7fff,8a7558242397fff,8a755824239ffff,8a755824274ffff,8a7558242297fff,8a755824229ffff,8a755825c927fff,8a755825c90ffff,8a755825c977fff,8a755825c947fff,8a755825c96ffff,8a755825c95ffff,8a755825c877fff",4
-101609498#5,282689983#1,0.9,0.9,0.6,0.0999999999999999,0.5,1.0,0.55,0.55,1.0,0.2,0.55,0.55,0.3,0.5,0.4,0.4,0.6,0.8,0.5,0.0,0.9,0.7,0.0,"8a755824282ffff,8a755824295ffff,8a7558242847fff,8a755824285ffff,8a755824284ffff,8a7558242b17fff,8a7558242b07fff,8a7558242b0ffff,8a7558242b1ffff,8a7558242a37fff,8a7558242b8ffff,8a7558242aa7fff,8a7558242aaffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff",2
-101609498#5,282689983#1,0.0,0.0,0.5,0.6,0.5,0.6,0.55,0.55,0.1,0.6,0.55,0.55,0.8,0.5,0.3,0.3,0.6,0.0,0.3,0.6,0.0,0.4,0.9,"8a755824295ffff,8a755824282ffff,8a755824280ffff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a7558242077fff,8a755824200ffff,8a7558242067fff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a1ffff,8a7558242aaffff,8a7558242327fff,8a7558242af7fff,8a7558242a0ffff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a77fff,8a7558242a67fff,8a7558242a6ffff,8a7558240697fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff",1
-101609498#5,282689983#1,0.8,0.8,0.8,0.1999999999999999,0.5,0.7,0.55,0.55,0.2,0.9,0.55,0.55,0.2,0.5,0.6,0.6,0.0999999999999999,0.7,0.4,0.0999999999999999,0.7,0.5,0.0999999999999999,"8a755824295ffff,8a755824282ffff,8a7558242817fff,8a755824281ffff,8a755824280ffff,8a75582428e7fff,8a75582428f7fff,8a75582428d7fff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a755824206ffff,8a7558242a9ffff,8a7558242327fff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff",3
-101609498#5,282689983#1,0.5,0.6,0.4,0.5,0.5,0.3,0.55,0.55,0.7,0.2,0.55,0.55,1.0,0.5,0.7,0.7,0.0,0.9,0.8,0.1999999999999999,0.6,0.0,0.5,"8a755824282ffff,8a755824295ffff,8a7558242847fff,8a7558240497fff,8a755824049ffff,8a755824048ffff,8a75582404d7fff,8a7558242b2ffff,8a7558242b0ffff,8a7558242a27fff,8a7558242a2ffff,8a7558242b5ffff,8a7558242a77fff,8a7558242a67fff,8a7558242a6ffff,8a7558240697fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff",4
-101609498#5,282689983#1,0.4,0.3,0.2,0.8,0.5,0.4,0.55,0.55,0.9,0.7,0.55,0.55,0.5,0.5,0.9,0.9,0.6,0.3,0.7,0.8,0.3,0.8,0.3,"8a755824295ffff,8a755824282ffff,8a755824280ffff,8a7558242877fff,8a7558242847fff,8a755824285ffff,8a7558242bb7fff,8a7558242b87fff,8a7558242b9ffff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242b8ffff,8a7558242a17fff,8a7558242a27fff,8a7558242a07fff,8a7558242a2ffff,8a7558242a0ffff,8a7558242a1ffff,8a7558242aaffff,8a7558242327fff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff",4
-101609498#5,282689983#1,0.1999999999999999,0.0999999999999999,1.0,0.0,0.0,0.9,0.55,0.55,0.3,1.0,0.55,0.55,0.1,0.0,0.5,0.5,0.6,0.1999999999999999,0.6,0.5,0.0999999999999999,0.3,0.8,"8a755824295ffff,8a755824282ffff,8a755824280ffff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242c0ffff,8a7558242c1ffff,8a7558242caffff,8a7558242ce7fff,8a75582421b7fff,8a75582421a7fff,8a7558242137fff,8a7558242127fff,8a755824212ffff,8a75582428dffff,8a7558242177fff,8a7558242167fff,8a7558242147fff,8a755824214ffff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242a1ffff,8a7558242a0ffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff",3
-101609498#5,282689983#1,0.6,0.5,0.7,0.3,0.5,0.5,0.55,0.55,0.5,0.5,0.55,0.55,0.6,0.5,0.1999999999999999,0.1999999999999999,0.6,0.4,0.0999999999999999,0.3,0.5,0.6,0.1999999999999999,"8a755824295ffff,8a755824282ffff,8a755824280ffff,8a755824281ffff,8a75582428f7fff,8a75582428d7fff,8a755824288ffff,8a7558242127fff,8a755824212ffff,8a755824211ffff,8a75582421affff,8a7558242037fff,8a7558242007fff,8a755824200ffff,8a7558242077fff,8a7558242067fff,8a7558242a97fff,8a7558242a87fff,8a7558242aa7fff,8a7558242aaffff,8a7558242af7fff,8a7558242ac7fff,8a7558242acffff,8a755824230ffff,8a7558242307fff,8a7558242337fff,8a7558242327fff",2
